gene_name,difference,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,GO,p.value,product
NA,NA,NA,NA,GO:0046035,0.00721,NA
NA,NA,NA,NA,GO:0046283,0.00721,NA
LOC111100482,1,2,3,GO:0046340,0.00721,sn1-specific diacylglycerol lipase alpha-like
LOC111103485,1,4,5,GO:0046340,0.00721,sn1-specific diacylglycerol lipase alpha-like
NA,NA,NA,NA,GO:0046707,0.00721,NA
LOC111134201,1,2,3,GO:0046709,0.00721,ADP-ribose pyrophosphatase
LOC111136071,1,1,2,GO:0046709,0.00721,ADP-ribose pyrophosphatase
LOC111135125,1,2,3,GO:0060732,0.00721,gastric inhibitory polypeptide receptor-like
NA,NA,NA,NA,GO:0070425,0.00721,NA
NA,NA,NA,NA,GO:0070428,0.00721,NA
LOC111104432,1,7,8,GO:0070429,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111134417,4,6,10,GO:0070429,0.00721,tumor necrosis factor alpha-induced protein 3-like
NA,NA,NA,NA,GO:0070432,0.00721,NA
LOC111104432,1,7,8,GO:0070433,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111134417,4,6,10,GO:0070433,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111100408,1,4,5,GO:0042127,0.00722,baculoviral IAP repeat-containing protein 2-like
LOC111100411,1,1,2,GO:0042127,0.00722,uncharacterized LOC111100411
LOC111101719,1,0,1,GO:0042127,0.00722,uncharacterized LOC111101719
LOC111102129,1,0,1,GO:0042127,0.00722,calcium and integrin-binding protein 1-like
LOC111105847,1,3,4,GO:0042127,0.00722,carbohydrate sulfotransferase 11-like
LOC111106344,1,1,2,GO:0042127,0.00722,tenascin-like
LOC111108145,1,2,3,GO:0042127,0.00722,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0042127,0.00722,serine/threonine-protein kinase B-raf-like
LOC111109585,1,2,3,GO:0042127,0.00722,uncharacterized LOC111109585
LOC111112304,1,3,4,GO:0042127,0.00722,disintegrin and metalloproteinase domain-containing protein unc-71-like
LOC111117955,1,1,2,GO:0042127,0.00722,cell wall integrity and stress response component 4-like
LOC111119845,2,2,4,GO:0042127,0.00722,serine/threonine-protein kinase Sgk1-like
LOC111121258,1,1,2,GO:0042127,0.00722,uncharacterized LOC111121258
LOC111123661,2,2,4,GO:0042127,0.00722,cytosolic phospholipase A2-like
LOC111124864,1,1,2,GO:0042127,0.00722,uncharacterized LOC111124864
LOC111127644,2,2,4,GO:0042127,0.00722,prostaglandin G/H synthase 2-like
LOC111128477,1,1,2,GO:0042127,0.00722,uncharacterized LOC111128477
LOC111129365,1,3,4,GO:0042127,0.00722,baculoviral IAP repeat-containing protein 6-like
LOC111130310,1,3,4,GO:0042127,0.00722,baculoviral IAP repeat-containing protein 6-like
LOC111133656,1,3,4,GO:0042127,0.00722,galactose-specific lectin nattectin-like
LOC111134348,1,1,2,GO:0042127,0.00722,uncharacterized LOC111134348
LOC111135083,1,8,9,GO:0042127,0.00722,uncharacterized LOC111135083
LOC111136671,1,1,2,GO:0042127,0.00722,tenascin-like
LOC111104117,2,1,3,GO:0030334,0.00729,paired box protein Pax-6-like
LOC111104412,1,0,1,GO:0030334,0.00729,scavenger receptor class F member 1-like
LOC111105237,1,2,3,GO:0030334,0.00729,multiple epidermal growth factor-like domains protein 10
LOC111108185,1,4,5,GO:0030334,0.00729,plexin-A2-like
LOC111109417,1,1,2,GO:0030334,0.00729,uncharacterized LOC111109417
LOC111110798,1,2,3,GO:0030334,0.00729,paired box protein Pax-6-like
LOC111119845,2,2,4,GO:0030334,0.00729,serine/threonine-protein kinase Sgk1-like
LOC111122350,3,3,6,GO:0030334,0.00729,laminin subunit alpha-2-like
LOC111123571,1,2,3,GO:0030334,0.00729,uncharacterized LOC111123571
LOC111125156,1,1,2,GO:0030334,0.00729,zinc metalloproteinase-disintegrin-like atrase-A
LOC111128800,1,1,2,GO:0030334,0.00729,FERM domain-containing protein 5-like
LOC111131782,1,2,3,GO:0030334,0.00729,hemicentin-1-like
LOC111133103,1,1,2,GO:0030334,0.00729,uncharacterized LOC111133103
NA,NA,NA,NA,GO:0048519,0.00738,NA
LOC111101023,1,2,3,GO:0060271,0.00739,serine/threonine-protein kinase 36-like
LOC111101026,1,1,2,GO:0060271,0.00739,centrosomal protein of 126 kDa-like
LOC111101736,2,2,4,GO:0060271,0.00739,fibrillin-2-like
LOC111102899,1,1,2,GO:0060271,0.00739,uncharacterized LOC111102899
LOC111104160,1,1,2,GO:0060271,0.00739,dynein heavy chain 5
LOC111105852,1,2,3,GO:0060271,0.00739,uncharacterized LOC111105852
LOC111105904,1,11,12,GO:0060271,0.00739,protein monoglycylase TTLL8-like
LOC111111569,1,3,4,GO:0060271,0.00739,dynein heavy chain 6
LOC111112387,1,2,3,GO:0060271,0.00739,dynein assembly factor 1
LOC111113101,1,0,1,GO:0060271,0.00739,uncharacterized LOC111113101
LOC111115123,2,6,8,GO:0060271,0.00739,one cut domain family member 2-like
LOC111118432,1,1,2,GO:0060271,0.00739,clusterin-associated protein 1 homolog
LOC111118579,1,1,2,GO:0060271,0.00739,clusterin-associated protein 1 homolog
LOC111119215,1,5,6,GO:0060271,0.00739,dual specificity protein phosphatase CDC14A-like
LOC111119656,1,2,3,GO:0060271,0.00739,WD repeat-containing protein 5-like
LOC111120588,1,2,3,GO:0060271,0.00739,jouberin-like
LOC111122684,2,1,3,GO:0060271,0.00739,uncharacterized LOC111122684
LOC111123802,5,6,11,GO:0060271,0.00739,formin-binding protein 1-like
LOC111123910,4,13,17,GO:0060271,0.00739,tetratricopeptide repeat protein 25-like
LOC111124036,2,6,8,GO:0060271,0.00739,arf-GAP with SH3 domain
LOC111124494,5,4,9,GO:0060271,0.00739,formin-binding protein 1-like
LOC111124747,2,6,8,GO:0060271,0.00739,centrosomal protein of 164 kDa-like
LOC111125488,3,2,5,GO:0060271,0.00739,serine/threonine-protein kinase Nek1-like
LOC111125854,2,3,5,GO:0060271,0.00739,serine/threonine-protein kinase Nek1-like
LOC111126327,1,2,3,GO:0060271,0.00739,kinesin-like protein KIF3A
LOC111126759,1,1,2,GO:0060271,0.00739,oral-facial-digital syndrome 1 protein-like
LOC111128401,1,1,2,GO:0060271,0.00739,neurogenic locus notch homolog protein 1-like
LOC111128961,1,1,2,GO:0060271,0.00739,TALPID3 protein-like
LOC111130114,1,2,3,GO:0060271,0.00739,jouberin-like
LOC111130775,1,2,3,GO:0060271,0.00739,B9 domain-containing protein 2-like
LOC111130892,1,1,2,GO:0060271,0.00739,B9 domain-containing protein 2-like
LOC111133687,1,6,7,GO:0060271,0.00739,segment polarity protein dishevelled homolog DVL-3-like
LOC111134258,1,2,3,GO:0060271,0.00739,uncharacterized LOC111134258
LOC111135637,3,5,8,GO:0060271,0.00739,RILP-like protein 1
LOC111136986,1,10,11,GO:0060271,0.00739,uncharacterized LOC111136986
LOC111138028,1,7,8,GO:0060271,0.00739,septin-2-like
LOC111138403,1,4,5,GO:0060271,0.00739,fibrillin-2-like
LOC111138459,1,1,2,GO:0060271,0.00739,transcription factor RFX4-like
LOC111103099,1,1,2,GO:0030041,0.00753,wiskott-Aldrich syndrome protein family member 2-like
LOC111108370,1,5,6,GO:0030041,0.00753,gelsolin-like protein 2
LOC111108772,1,3,4,GO:0030041,0.00753,rho-related protein racB-like
LOC111111245,1,1,2,GO:0030041,0.00753,uncharacterized LOC111111245
LOC111126399,1,1,2,GO:0030041,0.00753,uncharacterized LOC111126399
LOC111107462,2,5,7,GO:0046627,0.00760,protein kinase C delta type-like
LOC111111527,1,2,3,GO:0046627,0.00760,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111112365,1,1,2,GO:0046627,0.00760,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111112396,1,1,2,GO:0046627,0.00760,receptor-type tyrosine-protein phosphatase T-like
LOC111113019,1,2,3,GO:0046627,0.00760,receptor-type tyrosine-protein phosphatase T-like
LOC111120921,1,2,3,GO:0046627,0.00760,tuberin-like
LOC111134444,1,3,4,GO:0046627,0.00760,nuclear receptor coactivator 5-like
NA,NA,NA,NA,GO:1900077,0.00760,NA
LOC111101163,4,1,5,GO:0060350,0.00770,uncharacterized LOC111101163
LOC111102721,2,0,2,GO:0060419,0.00770,uncharacterized LOC111102721
LOC111125330,4,8,12,GO:0060419,0.00770,hemicentin-1-like
LOC111125463,6,11,17,GO:0060419,0.00770,hemicentin-1-like
LOC111125634,1,3,4,GO:0060419,0.00770,titin-like
LOC111100408,1,4,5,GO:0060544,0.00775,baculoviral IAP repeat-containing protein 2-like
LOC111100471,1,4,5,GO:0060544,0.00775,baculoviral IAP repeat-containing protein 3-like
LOC111101018,2,1,3,GO:0060544,0.00775,baculoviral IAP repeat-containing protein 3-like
LOC111110400,1,0,1,GO:0060544,0.00775,uncharacterized LOC111110400
NA,NA,NA,NA,GO:0062098,0.00775,NA
NA,NA,NA,NA,GO:1901663,0.00775,NA
LOC111120077,1,2,3,GO:0009101,0.00781,TNFAIP3-interacting protein 1-like
LOC111101006,1,3,4,GO:0007265,0.00790,uncharacterized LOC111101006
LOC111112216,1,3,4,GO:0007265,0.00790,ras-related protein Ral-A-like
NA,NA,NA,NA,GO:0051294,0.00793,NA
NA,NA,NA,NA,GO:0009166,0.00797,NA
LOC111100408,1,4,5,GO:0050727,0.00799,baculoviral IAP repeat-containing protein 2-like
LOC111100411,1,1,2,GO:0050727,0.00799,uncharacterized LOC111100411
LOC111100471,1,4,5,GO:0050727,0.00799,baculoviral IAP repeat-containing protein 3-like
LOC111101018,2,1,3,GO:0050727,0.00799,baculoviral IAP repeat-containing protein 3-like
LOC111104432,1,7,8,GO:0050727,0.00799,tumor necrosis factor alpha-induced protein 3-like
LOC111110179,1,2,3,GO:0050727,0.00799,ubiquitin carboxyl-terminal hydrolase BAP1-like
LOC111110400,1,0,1,GO:0050727,0.00799,uncharacterized LOC111110400
LOC111121405,3,3,6,GO:0050727,0.00799,phosphoinositide 3-kinase adapter protein 1-like
LOC111121523,2,2,4,GO:0050727,0.00799,phosphoinositide 3-kinase adapter protein 1-like
LOC111125156,1,1,2,GO:0050727,0.00799,zinc metalloproteinase-disintegrin-like atrase-A
LOC111133422,1,1,2,GO:0050727,0.00799,sedoheptulokinase-like
LOC111134417,4,6,10,GO:0050727,0.00799,tumor necrosis factor alpha-induced protein 3-like
NA,NA,NA,NA,GO:0010837,0.00802,NA
LOC111099147,1,1,2,GO:0043654,0.00810,protein draper-like
LOC111099430,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111101049,2,3,5,GO:0043654,0.00810,uncharacterized LOC111101049
LOC111101755,1,0,1,GO:0043654,0.00810,scavenger receptor class F member 2-like
LOC111102404,1,0,1,GO:0043654,0.00810,uncharacterized LOC111102404
LOC111102569,1,1,2,GO:0043654,0.00810,uncharacterized LOC111102569
LOC111102662,1,1,2,GO:0043654,0.00810,angiopoietin-related protein 7-like
LOC111103570,1,2,3,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111104940,1,0,1,GO:0043654,0.00810,uncharacterized LOC111104940
LOC111105804,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 11
LOC111108398,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111111776,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111111941,2,5,7,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 11
LOC111112168,1,2,3,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111113184,1,1,2,GO:0043654,0.00810,protein draper-like
LOC111113192,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 6
LOC111114709,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111115547,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 11
LOC111116558,1,0,1,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111116890,3,2,5,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 6
LOC111116931,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111117139,1,2,3,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111117635,1,1,2,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111117755,3,3,6,GO:0043654,0.00810,multiple epidermal growth factor-like domains protein 10
LOC111126852,1,1,2,GO:0043654,0.00810,uncharacterized LOC111126852
LOC111134279,1,1,2,GO:0043654,0.00810,uncharacterized LOC111134279
NA,NA,NA,NA,GO:0007272,0.00811,NA
LOC111101134,1,2,3,GO:0008366,0.00811,uncharacterized LOC111101134
LOC111107757,1,2,3,GO:0008366,0.00811,neuroglian-like
LOC111133399,2,5,7,GO:0008366,0.00811,neuroglian-like
NA,NA,NA,NA,GO:0030031,0.00816,NA
LOC111105506,1,1,2,GO:0034612,0.00827,adiponectin-like
LOC111109447,1,1,2,GO:0034612,0.00827,DNA repair protein RAD5B-like
LOC111112022,1,1,2,GO:0034612,0.00827,uncharacterized LOC111112022
LOC111123372,1,1,2,GO:0034612,0.00827,caspase-8-like
LOC111136692,1,1,2,GO:0034612,0.00827,uncharacterized LOC111136692
NA,NA,NA,NA,GO:0043933,0.00835,NA
LOC111100896,2,7,9,GO:0007267,0.00840,fibroblast growth factor receptor 2-like
LOC111102983,1,0,1,GO:0007267,0.00840,protein draper-like
LOC111103967,1,4,5,GO:0007267,0.00840,four-jointed box protein 1-like
LOC111104078,1,1,2,GO:0007267,0.00840,protocadherin gamma-B7-like
LOC111104249,1,2,3,GO:0007267,0.00840,four-jointed box protein 1-like
LOC111104767,1,2,3,GO:0007267,0.00840,toll-interacting protein-like
LOC111110739,2,6,8,GO:0007267,0.00840,neuropeptide Y receptor type 4-like
LOC111110802,1,1,2,GO:0007267,0.00840,uncharacterized LOC111110802
LOC111115100,1,1,2,GO:0007267,0.00840,aminopeptidase N-like
LOC111115882,1,2,3,GO:0007267,0.00840,cell death abnormality protein 1-like
LOC111117400,1,2,3,GO:0007267,0.00840,protein draper-like
LOC111126149,1,3,4,GO:0007267,0.00840,protocadherin Fat 1-like
LOC111129352,1,4,5,GO:0007267,0.00840,endoplasmic reticulum aminopeptidase 1-like
LOC111132115,2,4,6,GO:0007267,0.00840,loricrin-like
LOC111132214,2,2,4,GO:0007267,0.00840,angiopoietin-1 receptor-like
LOC111134110,1,1,2,GO:0007267,0.00840,uncharacterized LOC111134110
LOC111134790,2,11,13,GO:0007267,0.00840,loricrin-like
LOC111137707,1,1,2,GO:0007267,0.00840,neuropeptides capa receptor-like
NA,NA,NA,NA,GO:0051336,0.00842,NA
NA,NA,NA,NA,GO:0030859,0.00847,NA
LOC111101185,1,3,4,GO:0001933,0.00850,phytochrome-interacting ankyrin-repeat protein 2-like
LOC111102129,1,0,1,GO:0001933,0.00850,calcium and integrin-binding protein 1-like
LOC111104117,2,1,3,GO:0001933,0.00850,paired box protein Pax-6-like
LOC111107144,2,3,5,GO:0001933,0.00850,uncharacterized LOC111107144
LOC111110798,1,2,3,GO:0001933,0.00850,paired box protein Pax-6-like
LOC111120921,1,2,3,GO:0001933,0.00850,tuberin-like
LOC111123575,1,7,8,GO:0001933,0.00850,CD109 antigen-like
LOC111124692,2,6,8,GO:0001933,0.00850,kin of IRRE-like protein 1
LOC111131849,1,1,2,GO:0001933,0.00850,neural cell adhesion molecule 1-like
LOC111133801,1,1,2,GO:0001933,0.00850,CD109 antigen-like
LOC111137832,1,2,3,GO:0001933,0.00850,muscle M-line assembly protein unc-89-like
LOC111138041,2,1,3,GO:0001933,0.00850,uncharacterized LOC111138041
NA,NA,NA,NA,GO:0098743,0.00867,NA
NA,NA,NA,NA,GO:0044087,0.00868,NA
LOC111107224,1,4,5,GO:0007423,0.00877,fibropellin-1-like
LOC111100100,1,1,2,GO:0010638,0.00885,uncharacterized LOC111100100
LOC111100144,2,1,3,GO:0010638,0.00885,uncharacterized LOC111100144
LOC111100564,1,1,2,GO:0010638,0.00885,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111101858,1,0,1,GO:0010638,0.00885,ankyrin-1-like
LOC111102281,1,0,1,GO:0010638,0.00885,receptor-interacting serine/threonine-protein kinase 4-like
LOC111103219,1,0,1,GO:0010638,0.00885,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like
LOC111104885,1,0,1,GO:0010638,0.00885,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111105480,2,1,3,GO:0010638,0.00885,uncharacterized LOC111105480
LOC111110817,2,1,3,GO:0010638,0.00885,ankyrin repeat domain-containing protein 17-like
LOC111112744,2,4,6,GO:0010638,0.00885,interferon alpha-inducible protein 27-like protein 2B
LOC111113056,1,3,4,GO:0010638,0.00885,uncharacterized LOC111113056
LOC111113858,1,0,1,GO:0010638,0.00885,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111133218,1,5,6,GO:0010638,0.00885,uncharacterized LOC111133218
LOC111133968,1,0,1,GO:0010638,0.00885,receptor-interacting serine/threonine-protein kinase 4-like
LOC111134349,1,1,2,GO:0010638,0.00885,uncharacterized LOC111134349
LOC111135874,1,1,2,GO:0010638,0.00885,uncharacterized LOC111135874
LOC111136801,2,1,3,GO:0010638,0.00885,uncharacterized LOC111136801
LOC111100408,1,4,5,GO:0045595,0.00887,baculoviral IAP repeat-containing protein 2-like
LOC111100471,1,4,5,GO:0045595,0.00887,baculoviral IAP repeat-containing protein 3-like
LOC111107224,1,4,5,GO:0045595,0.00887,fibropellin-1-like
LOC111118367,3,7,10,GO:0045595,0.00887,polypyrimidine tract-binding protein 1-like
LOC111118990,1,7,8,GO:0045595,0.00887,polypyrimidine tract-binding protein 1-like
LOC111133218,1,5,6,GO:0045595,0.00887,uncharacterized LOC111133218
LOC111100896,2,7,9,GO:0002062,0.00899,fibroblast growth factor receptor 2-like
LOC111101163,4,1,5,GO:0002062,0.00899,uncharacterized LOC111101163
LOC111106389,1,2,3,GO:0002062,0.00899,very low-density lipoprotein receptor-like
LOC111117369,2,2,4,GO:0002062,0.00899,uncharacterized LOC111117369
LOC111128548,1,4,5,GO:0002062,0.00899,myocyte-specific enhancer factor 2C-like
NA,NA,NA,NA,GO:0046434,0.00900,NA
NA,NA,NA,NA,GO:1902905,0.00900,NA
LOC111106656,2,1,3,GO:0007131,0.00901,uncharacterized LOC111106656
LOC111109141,1,0,1,GO:0007131,0.00901,uncharacterized LOC111109141
LOC111116003,3,0,3,GO:0007131,0.00901,interferon-induced protein 44-like
LOC111117992,1,2,3,GO:0007131,0.00901,meiotic recombination protein DMC1/LIM15 homolog
LOC111121715,1,1,2,GO:0007131,0.00901,DNA repair and recombination protein RAD54B-like
LOC111121716,1,1,2,GO:0007131,0.00901,DNA repair and recombination protein RAD54B-like
LOC111123218,2,3,5,GO:0007131,0.00901,mutS protein homolog 4-like
LOC111127260,2,1,3,GO:0007131,0.00901,DNA repair protein RAD50-like
LOC111127309,1,1,2,GO:0007131,0.00901,DNA repair protein RAD50-like
NA,NA,NA,NA,GO:0035825,0.00901,NA
NA,NA,NA,NA,GO:0140527,0.00901,NA
NA,NA,NA,NA,GO:0010563,0.00914,NA
NA,NA,NA,NA,GO:0045936,0.00914,NA
NA,NA,NA,NA,GO:0048562,0.00919,NA
NA,NA,NA,NA,GO:0040013,0.00925,NA
NA,NA,NA,NA,GO:2000145,0.00926,NA
LOC111100408,1,4,5,GO:0010803,0.00930,baculoviral IAP repeat-containing protein 2-like
LOC111101018,2,1,3,GO:0010803,0.00930,baculoviral IAP repeat-containing protein 3-like
LOC111104432,1,7,8,GO:0010803,0.00930,tumor necrosis factor alpha-induced protein 3-like
LOC111110400,1,0,1,GO:0010803,0.00930,uncharacterized LOC111110400
LOC111134417,4,6,10,GO:0010803,0.00930,tumor necrosis factor alpha-induced protein 3-like
LOC111105464,1,1,2,GO:0046686,0.00930,zinc finger protein 76-like
LOC111114901,1,7,8,GO:0046686,0.00930,natural resistance-associated macrophage protein 2-like
LOC111115979,1,4,5,GO:0046686,0.00930,uncharacterized LOC111115979
LOC111119644,1,3,4,GO:0046686,0.00930,Niemann-Pick C1 protein-like
LOC111120402,1,0,1,GO:0046686,0.00930,uncharacterized LOC111120402
LOC111130649,1,1,2,GO:0046686,0.00930,3-hydroxyanthranilate 3
LOC111137166,1,2,3,GO:0046686,0.00930,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 4-like
LOC111100896,2,7,9,GO:0001958,0.00937,fibroblast growth factor receptor 2-like
LOC111102983,1,0,1,GO:0001958,0.00937,protein draper-like
LOC111106389,1,2,3,GO:0001958,0.00937,very low-density lipoprotein receptor-like
LOC111115882,1,2,3,GO:0001958,0.00937,cell death abnormality protein 1-like
LOC111117400,1,2,3,GO:0001958,0.00937,protein draper-like
LOC111124669,1,2,3,GO:0001958,0.00937,serine/threonine-protein kinase SIK3-like
LOC111128548,1,4,5,GO:0001958,0.00937,myocyte-specific enhancer factor 2C-like
LOC111132214,2,2,4,GO:0001958,0.00937,angiopoietin-1 receptor-like
NA,NA,NA,NA,GO:0036075,0.00937,NA
LOC111102868,1,0,1,GO:0060291,0.00937,uncharacterized LOC111102868
LOC111108145,1,2,3,GO:0060291,0.00937,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0060291,0.00937,serine/threonine-protein kinase B-raf-like
LOC111109728,1,0,1,GO:0060291,0.00937,tenascin-like
LOC111111243,1,1,2,GO:0060291,0.00937,synaptosomal-associated protein 47-like
LOC111121830,3,1,4,GO:0060291,0.00937,sodium/calcium exchanger 3-like
LOC111121880,2,1,3,GO:0060291,0.00937,sodium/calcium exchanger 3-like
LOC111129088,5,10,15,GO:0060291,0.00937,sodium/calcium exchanger 2-like
LOC111103996,1,3,4,GO:0048565,0.00946,uncharacterized LOC111103996
LOC111106764,1,1,2,GO:0048565,0.00946,uncharacterized LOC111106764
LOC111122406,1,1,2,GO:0048565,0.00946,protocadherin Fat 4-like
LOC111123912,1,2,3,GO:0048565,0.00946,histone-lysine N-methyltransferase EZH2-like
LOC111126527,3,3,6,GO:0048565,0.00946,pancreas/duodenum homeobox protein 1-like
LOC111133666,4,5,9,GO:0048565,0.00946,uncharacterized LOC111133666
NA,NA,NA,NA,GO:0061448,0.00946,NA
LOC111100100,1,1,2,GO:0045199,0.00951,uncharacterized LOC111100100
LOC111100144,2,1,3,GO:0045199,0.00951,uncharacterized LOC111100144
LOC111100564,1,1,2,GO:0045199,0.00951,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111101858,1,0,1,GO:0045199,0.00951,ankyrin-1-like
LOC111102281,1,0,1,GO:0045199,0.00951,receptor-interacting serine/threonine-protein kinase 4-like
